UNITID,CONTROL,INSTNM,ADMIN_TYPE,CIPCODE,CIPDESC,CREDLEV,POSTGRAD,EARN_MDN_HI_1YR,SALARY_GT_40
227146,Public,Navarro College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,55884,1
227146,Public,Navarro College,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,0,42682,1
227146,Public,Navarro College,1,5202,"Business Administration, Management and Operations.",2,0,24421,0
227146,Public,Navarro College,1,5203,Accounting and Related Services.,2,0,22087,0
227182,Public,Lone Star College System,1,183,Veterinary/Animal Health Technologies/Technicians.,2,0,32174,0
227182,Public,Lone Star College System,1,1101,"Computer and Information Sciences, General.",2,0,38829,0
227182,Public,Lone Star College System,1,1204,Cosmetology and Related Personal Grooming Services.,1,0,19319,0
227182,Public,Lone Star College System,1,1305,Educational/Instructional Media Design.,2,0,22766,0
227182,Public,Lone Star College System,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",2,0,19683,0
227182,Public,Lone Star College System,1,1506,Industrial Production Technologies/Technicians.,1,0,46254,1
227182,Public,Lone Star College System,1,1506,Industrial Production Technologies/Technicians.,2,0,44077,1
227182,Public,Lone Star College System,1,2203,Legal Support Services.,1,0,33993,0
227182,Public,Lone Star College System,1,2203,Legal Support Services.,2,0,29322,0
227182,Public,Lone Star College System,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,27122,0
227182,Public,Lone Star College System,1,3016,Accounting and Computer Science.,1,0,39927,0
227182,Public,Lone Star College System,1,4301,Criminal Justice and Corrections.,2,0,33910,0
227182,Public,Lone Star College System,1,4302,Fire Protection.,1,0,52107,1
227182,Public,Lone Star College System,1,4302,Fire Protection.,2,0,71015,1
227182,Public,Lone Star College System,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,0,35060,0
227182,Public,Lone Star College System,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",2,0,47260,1
227182,Public,Lone Star College System,1,4706,Vehicle Maintenance and Repair Technologies.,1,0,29685,0
227182,Public,Lone Star College System,1,4706,Vehicle Maintenance and Repair Technologies.,2,0,31670,0
227182,Public,Lone Star College System,1,4805,Precision Metal Working.,1,0,34704,0
227182,Public,Lone Star College System,1,4805,Precision Metal Working.,2,0,40492,1
227182,Public,Lone Star College System,1,5106,Dental Support Services and Allied Professions.,2,0,62409,1
227182,Public,Lone Star College System,1,5108,Allied Health and Medical Assisting Services.,1,0,31133,0
227182,Public,Lone Star College System,1,5108,Allied Health and Medical Assisting Services.,2,0,48302,1
227182,Public,Lone Star College System,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,0,61144,1
227182,Public,Lone Star College System,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,51124,1
227182,Public,Lone Star College System,1,5115,Mental and Social Health Services and Allied Professions.,2,0,24421,0
227182,Public,Lone Star College System,1,5135,Somatic Bodywork and Related Therapeutic Services.,1,0,25194,0
227182,Public,Lone Star College System,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,65557,1
227182,Public,Lone Star College System,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,0,38597,0
227182,Public,Lone Star College System,1,5201,"Business/Commerce, General.",2,0,30988,0
227182,Public,Lone Star College System,1,5202,"Business Administration, Management and Operations.",1,0,22806,0
227182,Public,Lone Star College System,1,5202,"Business Administration, Management and Operations.",2,0,34298,0
227182,Public,Lone Star College System,1,5203,Accounting and Related Services.,2,0,28055,0
227191,Public,North Lake College,1,1109,Computer Systems Networking and Telecommunications.,1,0,41205,1
227191,Public,North Lake College,1,1109,Computer Systems Networking and Telecommunications.,2,0,33281,0
227191,Public,North Lake College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,28719,0
227191,Public,North Lake College,1,4603,Electrical and Power Transmission Installers.,1,0,79284,1
227191,Public,North Lake College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,47260,1
227191,Public,North Lake College,1,5202,"Business Administration, Management and Operations.",1,0,42682,1
227191,Public,North Lake College,1,5202,"Business Administration, Management and Operations.",2,0,33993,0
227191,Public,North Lake College,1,5215,Real Estate.,1,0,42188,1
227216,Public,University of North Texas,1,405,Interior Architecture.,3,0,42905,1
227216,Public,University of North Texas,1,904,Journalism.,3,0,35274,0
227216,Public,University of North Texas,1,904,Journalism.,5,1,39369,0
227216,Public,University of North Texas,1,907,"Radio, Television, and Digital Communication.",3,0,28173,0
227216,Public,University of North Texas,1,1101,"Computer and Information Sciences, General.",3,0,66566,1
227216,Public,University of North Texas,1,1104,Information Science/Studies.,3,0,25194,0
227216,Public,University of North Texas,1,1104,Information Science/Studies.,5,1,48667,1
227216,Public,University of North Texas,1,1104,Information Science/Studies.,8,1,41349,1
227216,Public,University of North Texas,1,1301,"Education, General.",5,1,44021,1
227216,Public,University of North Texas,1,1304,Educational Administration and Supervision.,5,1,53651,1
227216,Public,University of North Texas,1,1304,Educational Administration and Supervision.,6,1,77966,1
227216,Public,University of North Texas,1,1305,Educational/Instructional Media Design.,5,1,54109,1
227216,Public,University of North Texas,1,1310,Special Education and Teaching.,5,1,54296,1
227216,Public,University of North Texas,1,1310,Special Education and Teaching.,8,1,53775,1
227216,Public,University of North Texas,1,1311,Student Counseling and Personnel Services.,5,1,39585,0
227216,Public,University of North Texas,1,1311,Student Counseling and Personnel Services.,6,1,56641,1
227216,Public,University of North Texas,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",8,1,47260,1
227216,Public,University of North Texas,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",6,1,79450,1
227216,Public,University of North Texas,1,1409,Computer Engineering.,3,0,74576,1
227216,Public,University of North Texas,1,1410,"Electrical, Electronics and Communications Engineering.",3,0,68422,1
227216,Public,University of North Texas,1,1418,Materials Engineering,3,0,45808,1
227216,Public,University of North Texas,1,1419,Mechanical Engineering.,3,0,59124,1
227216,Public,University of North Texas,1,1419,Mechanical Engineering.,5,1,68499,1
227216,Public,University of North Texas,1,1500,"Engineering Technology, General.",5,1,76460,1
227216,Public,University of North Texas,1,1503,Electrical Engineering Technologies/Technicians.,3,0,76460,1
227216,Public,University of North Texas,1,1508,Mechanical Engineering Related Technologies/Technicians.,3,0,63005,1
227216,Public,University of North Texas,1,1510,Construction Engineering Technologies.,3,0,65320,1
227216,Public,University of North Texas,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,0,26896,0
227216,Public,University of North Texas,1,1609,"Romance Languages, Literatures, and Linguistics.",3,0,28816,0
227216,Public,University of North Texas,1,1907,"Human Development, Family Studies, and Related Services.",3,0,30475,0
227216,Public,University of North Texas,1,2301,"English Language and Literature, General.",3,0,31964,0
227216,Public,University of North Texas,1,2313,Rhetoric and Composition/Writing Studies.,3,0,36591,0
227216,Public,University of North Texas,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,35632,0
227216,Public,University of North Texas,1,2501,Library Science and Administration.,5,1,42949,1
227216,Public,University of North Texas,1,2501,Library Science and Administration.,8,1,44418,1
227216,Public,University of North Texas,1,2601,"Biology, General.",3,0,30186,0
227216,Public,University of North Texas,1,2602,"Biochemistry, Biophysics and Molecular Biology.",3,0,37568,0
227216,Public,University of North Texas,1,2613,"Ecology, Evolution, Systematics, and Population Biology.",3,0,29685,0
227216,Public,University of North Texas,1,2701,Mathematics.,3,0,47992,1
227216,Public,University of North Texas,1,3017,Behavioral Sciences.,8,1,59722,1
227216,Public,University of North Texas,1,3020,International/Global Studies.,3,0,31562,0
227216,Public,University of North Texas,1,3099,"Multi/Interdisciplinary Studies, Other.",3,0,46752,1
227216,Public,University of North Texas,1,3099,"Multi/Interdisciplinary Studies, Other.",5,1,31127,0
227216,Public,University of North Texas,1,3103,"Parks, Recreation and Leisure Facilities Management.",3,0,35060,0
227216,Public,University of North Texas,1,3103,"Parks, Recreation and Leisure Facilities Management.",5,1,42682,1
227216,Public,University of North Texas,1,3105,Health and Physical Education/Fitness.,3,0,33910,0
227216,Public,University of North Texas,1,3105,Health and Physical Education/Fitness.,5,1,35594,0
227216,Public,University of North Texas,1,3801,Philosophy.,3,0,31741,0
227216,Public,University of North Texas,1,4005,Chemistry.,3,0,38597,0
227216,Public,University of North Texas,1,4201,"Psychology, General.",3,0,30037,0
227216,Public,University of North Texas,1,4228,"Clinical, Counseling and Applied Psychology.",3,0,31495,0
227216,Public,University of North Texas,1,4228,"Clinical, Counseling and Applied Psychology.",5,1,50543,1
227216,Public,University of North Texas,1,4228,"Clinical, Counseling and Applied Psychology.",6,1,59576,1
227216,Public,University of North Texas,1,4301,Criminal Justice and Corrections.,3,0,35171,0
227216,Public,University of North Texas,1,4301,Criminal Justice and Corrections.,5,1,41937,1
227216,Public,University of North Texas,1,4303,Homeland Security.,3,0,42682,1
227216,Public,University of North Texas,1,4404,Public Administration.,5,1,47846,1
227216,Public,University of North Texas,1,4407,Social Work.,3,0,30616,0
227216,Public,University of North Texas,1,4501,"Social Sciences, General.",3,0,32284,0
227216,Public,University of North Texas,1,4502,Anthropology.,3,0,24421,0
227216,Public,University of North Texas,1,4502,Anthropology.,5,1,55286,1
227216,Public,University of North Texas,1,4506,Economics.,3,0,43798,1
227216,Public,University of North Texas,1,4507,Geography and Cartography.,3,0,43000,1
227216,Public,University of North Texas,1,4510,Political Science and Government.,3,0,32003,0
227216,Public,University of North Texas,1,4511,Sociology.,3,0,33565,0
227216,Public,University of North Texas,1,4901,Air Transportation.,3,0,52107,1
227216,Public,University of North Texas,1,5003,Dance.,3,0,22192,0
227216,Public,University of North Texas,1,5004,Design and Applied Arts.,3,0,37054,0
227216,Public,University of North Texas,1,5005,Drama/Theatre Arts and Stagecraft.,3,0,27527,0
227216,Public,University of North Texas,1,5007,Fine and Studio Arts.,3,0,27587,0
227216,Public,University of North Texas,1,5007,Fine and Studio Arts.,5,1,30409,0
227216,Public,University of North Texas,1,5009,Music.,3,0,37928,0
227216,Public,University of North Texas,1,5009,Music.,5,1,28236,0
227216,Public,University of North Texas,1,5009,Music.,6,1,39369,0
227216,Public,University of North Texas,1,5102,Communication Disorders Sciences and Services.,3,0,32569,0
227216,Public,University of North Texas,1,5102,Communication Disorders Sciences and Services.,5,1,62129,1
227216,Public,University of North Texas,1,5102,Communication Disorders Sciences and Services.,6,1,73949,1
227216,Public,University of North Texas,1,5123,Rehabilitation and Therapeutic Professions.,3,0,33637,0
227216,Public,University of North Texas,1,5123,Rehabilitation and Therapeutic Professions.,5,1,45383,1
227216,Public,University of North Texas,1,5201,"Business/Commerce, General.",3,0,50105,1
227216,Public,University of North Texas,1,5202,"Business Administration, Management and Operations.",3,0,52498,1
227216,Public,University of North Texas,1,5202,"Business Administration, Management and Operations.",5,1,86036,1
227216,Public,University of North Texas,1,5203,Accounting and Related Services.,3,0,46233,1
227216,Public,University of North Texas,1,5203,Accounting and Related Services.,5,1,62221,1
227216,Public,University of North Texas,1,5206,Business/Managerial Economics.,3,0,50105,1
227216,Public,University of North Texas,1,5207,Entrepreneurial and Small Business Operations.,3,0,33993,0
227216,Public,University of North Texas,1,5208,Finance and Financial Management Services.,3,0,50506,1
227216,Public,University of North Texas,1,5209,Hospitality Administration/Management.,3,0,37774,0
227216,Public,University of North Texas,1,5209,Hospitality Administration/Management.,5,1,39369,0
227216,Public,University of North Texas,1,5210,Human Resources Management and Services.,3,0,44170,1
227216,Public,University of North Texas,1,5212,Management Information Systems and Services.,3,0,59390,1
227216,Public,University of North Texas,1,5212,Management Information Systems and Services.,5,1,86129,1
227216,Public,University of North Texas,1,5214,Marketing.,3,0,45618,1
227216,Public,University of North Texas,1,5215,Real Estate.,3,0,44170,1
227216,Public,University of North Texas,1,5216,Taxation.,5,1,62111,1
227216,Public,University of North Texas,1,5217,Insurance.,3,0,53894,1
227216,Public,University of North Texas,1,5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,0,40757,1
227216,Public,University of North Texas,1,5401,History.,3,0,35653,0
227216,Public,University of North Texas,1,5401,History.,5,1,39729,0
227225,Public,Northeast Texas Community College,1,1204,Cosmetology and Related Personal Grooming Services.,1,0,13702,0
227225,Public,Northeast Texas Community College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,27091,0
227225,Public,Northeast Texas Community College,1,4301,Criminal Justice and Corrections.,1,0,41342,1
227225,Public,Northeast Texas Community College,1,4706,Vehicle Maintenance and Repair Technologies.,2,0,50856,1
227225,Public,Northeast Texas Community College,1,5108,Allied Health and Medical Assisting Services.,2,0,53358,1
227225,Public,Northeast Texas Community College,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,2,0,36134,0
227225,Public,Northeast Texas Community College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,57318,1
227298,"Private, for-profit",Ocean Corporation,0,1507,Quality Control and Safety Technologies/Technicians.,1,0,43626,1
227298,"Private, for-profit",Ocean Corporation,0,4903,Marine Transportation.,1,0,35327,0
227304,Public,Odessa College,1,1204,Cosmetology and Related Personal Grooming Services.,2,0,15552,0
227304,Public,Odessa College,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",2,0,8750,0
227304,Public,Odessa College,1,1507,Quality Control and Safety Technologies/Technicians.,2,0,67660,1
227304,Public,Odessa College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,31133,0
227304,Public,Odessa College,1,4301,Criminal Justice and Corrections.,2,0,34526,0
227304,Public,Odessa College,1,4701,Electrical/Electronics Maintenance and Repair Technology.,2,0,89530,1
227304,Public,Odessa College,1,4805,Precision Metal Working.,2,0,47260,1
227304,Public,Odessa College,1,5108,Allied Health and Medical Assisting Services.,2,0,63005,1
227304,Public,Odessa College,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,48823,1
227304,Public,Odessa College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,54996,1
227304,Public,Odessa College,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,0,43426,1
227304,Public,Odessa College,1,5202,"Business Administration, Management and Operations.",2,0,33281,0
227313,"Private, for-profit",Ogle School Hair Skin Nails-Arlington,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,17530,0
227322,"Private, for-profit",Ogle School Hair Skin Nails-Ft Worth,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,17878,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,999,"Communication, Journalism, and Related Programs, Other.",3,0,25967,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,1101,"Computer and Information Sciences, General.",3,0,47260,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,1110,Computer/Information Technology Administration and Management.,5,1,74576,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,1311,Student Counseling and Personnel Services.,5,1,52941,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,0,39009,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,2601,"Biology, General.",3,0,20140,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,3105,Health and Physical Education/Fitness.,3,0,24035,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,4201,"Psychology, General.",3,0,30409,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,4201,"Psychology, General.",5,1,40647,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,4228,"Clinical, Counseling and Applied Psychology.",5,1,52464,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,4228,"Clinical, Counseling and Applied Psychology.",6,1,55964,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,4301,Criminal Justice and Corrections.,3,0,35060,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,4407,Social Work.,3,0,28960,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,4407,Social Work.,5,1,45991,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,5102,Communication Disorders Sciences and Services.,3,0,28697,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,5102,Communication Disorders Sciences and Services.,5,1,60623,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,5107,Health and Medical Administrative Services.,5,1,53358,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,87604,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,5202,"Business Administration, Management and Operations.",3,0,39909,0
227331,"Private, nonprofit",Our Lady of the Lake University,0,5202,"Business Administration, Management and Operations.",5,1,58221,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,5202,"Business Administration, Management and Operations.",6,1,75204,1
227331,"Private, nonprofit",Our Lady of the Lake University,0,5203,Accounting and Related Services.,5,1,58402,1
227368,Public,The University of Texas Rio Grande Valley,1,301,Natural Resources Conservation and Research.,3,0,29685,0
227368,Public,The University of Texas Rio Grande Valley,1,901,Communication and Media Studies.,3,0,25629,0
227368,Public,The University of Texas Rio Grande Valley,1,901,Communication and Media Studies.,5,1,44737,1
227368,Public,The University of Texas Rio Grande Valley,1,1101,"Computer and Information Sciences, General.",3,0,39729,0
227368,Public,The University of Texas Rio Grande Valley,1,1101,"Computer and Information Sciences, General.",5,1,62972,1
227368,Public,The University of Texas Rio Grande Valley,1,1104,Information Science/Studies.,3,0,32563,0
227368,Public,The University of Texas Rio Grande Valley,1,1107,Computer Science.,3,0,50231,1
227368,Public,The University of Texas Rio Grande Valley,1,1302,"Bilingual, Multilingual, and Multicultural Education.",5,1,50022,1
227368,Public,The University of Texas Rio Grande Valley,1,1303,Curriculum and Instruction.,5,1,51607,1
227368,Public,The University of Texas Rio Grande Valley,1,1304,Educational Administration and Supervision.,5,1,55102,1
227368,Public,The University of Texas Rio Grande Valley,1,1305,Educational/Instructional Media Design.,5,1,49937,1
227368,Public,The University of Texas Rio Grande Valley,1,1310,Special Education and Teaching.,5,1,48872,1
227368,Public,The University of Texas Rio Grande Valley,1,1311,Student Counseling and Personnel Services.,5,1,49437,1
227368,Public,The University of Texas Rio Grande Valley,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,1,48901,1
227368,Public,The University of Texas Rio Grande Valley,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,1,48823,1
227368,Public,The University of Texas Rio Grande Valley,1,1408,Civil Engineering.,3,0,48823,1
227368,Public,The University of Texas Rio Grande Valley,1,1409,Computer Engineering.,3,0,56234,1
227368,Public,The University of Texas Rio Grande Valley,1,1410,"Electrical, Electronics and Communications Engineering.",3,0,63600,1
227368,Public,The University of Texas Rio Grande Valley,1,1412,Engineering Physics.,3,0,48823,1
227368,Public,The University of Texas Rio Grande Valley,1,1419,Mechanical Engineering.,3,0,54639,1
227368,Public,The University of Texas Rio Grande Valley,1,1419,Mechanical Engineering.,5,1,60094,1
227368,Public,The University of Texas Rio Grande Valley,1,1436,Manufacturing Engineering.,3,0,61516,1
227368,Public,The University of Texas Rio Grande Valley,1,1500,"Engineering Technology, General.",3,0,33993,0
227368,Public,The University of Texas Rio Grande Valley,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,0,31839,0
227368,Public,The University of Texas Rio Grande Valley,1,1609,"Romance Languages, Literatures, and Linguistics.",3,0,24615,0
227368,Public,The University of Texas Rio Grande Valley,1,2301,"English Language and Literature, General.",3,0,30870,0
227368,Public,The University of Texas Rio Grande Valley,1,2301,"English Language and Literature, General.",5,1,51273,1
227368,Public,The University of Texas Rio Grande Valley,1,2313,Rhetoric and Composition/Writing Studies.,5,1,39729,0
227368,Public,The University of Texas Rio Grande Valley,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,27126,0
227368,Public,The University of Texas Rio Grande Valley,1,2601,"Biology, General.",3,0,27077,0
227368,Public,The University of Texas Rio Grande Valley,1,2601,"Biology, General.",5,1,40485,1
227368,Public,The University of Texas Rio Grande Valley,1,2701,Mathematics.,3,0,46422,1
227368,Public,The University of Texas Rio Grande Valley,1,2701,Mathematics.,5,1,43798,1
227368,Public,The University of Texas Rio Grande Valley,1,3099,"Multi/Interdisciplinary Studies, Other.",3,0,41908,1
227368,Public,The University of Texas Rio Grande Valley,1,3099,"Multi/Interdisciplinary Studies, Other.",5,1,34704,0
227368,Public,The University of Texas Rio Grande Valley,1,3105,Health and Physical Education/Fitness.,3,0,24124,0
227368,Public,The University of Texas Rio Grande Valley,1,3105,Health and Physical Education/Fitness.,5,1,45696,1
227368,Public,The University of Texas Rio Grande Valley,1,3801,Philosophy.,3,0,17162,0
227368,Public,The University of Texas Rio Grande Valley,1,4005,Chemistry.,3,0,35060,0
227368,Public,The University of Texas Rio Grande Valley,1,4201,"Psychology, General.",3,0,25816,0
227368,Public,The University of Texas Rio Grande Valley,1,4228,"Clinical, Counseling and Applied Psychology.",5,1,56415,1
227368,Public,The University of Texas Rio Grande Valley,1,4301,Criminal Justice and Corrections.,3,0,31595,0
227368,Public,The University of Texas Rio Grande Valley,1,4301,Criminal Justice and Corrections.,5,1,31305,0
227368,Public,The University of Texas Rio Grande Valley,1,4404,Public Administration.,5,1,48198,1
227368,Public,The University of Texas Rio Grande Valley,1,4407,Social Work.,3,0,29277,0
227368,Public,The University of Texas Rio Grande Valley,1,4407,Social Work.,5,1,50272,1
227368,Public,The University of Texas Rio Grande Valley,1,4501,"Social Sciences, General.",3,0,42309,1
227368,Public,The University of Texas Rio Grande Valley,1,4502,Anthropology.,3,0,21894,0
227368,Public,The University of Texas Rio Grande Valley,1,4506,Economics.,3,0,24615,0
227368,Public,The University of Texas Rio Grande Valley,1,4510,Political Science and Government.,3,0,25967,0
227368,Public,The University of Texas Rio Grande Valley,1,4511,Sociology.,3,0,26739,0
227368,Public,The University of Texas Rio Grande Valley,1,5003,Dance.,3,0,46478,1
227368,Public,The University of Texas Rio Grande Valley,1,5005,Drama/Theatre Arts and Stagecraft.,3,0,22679,0
227368,Public,The University of Texas Rio Grande Valley,1,5007,Fine and Studio Arts.,3,0,20921,0
227368,Public,The University of Texas Rio Grande Valley,1,5009,Music.,3,0,49214,1
227368,Public,The University of Texas Rio Grande Valley,1,5100,"Health Services/Allied Health/Health Sciences, General.",5,1,47260,1
227368,Public,The University of Texas Rio Grande Valley,1,5102,Communication Disorders Sciences and Services.,3,0,16345,0
227368,Public,The University of Texas Rio Grande Valley,1,5102,Communication Disorders Sciences and Services.,5,1,60020,1
227368,Public,The University of Texas Rio Grande Valley,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,1,109763,1
227368,Public,The University of Texas Rio Grande Valley,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,3,0,49312,1
227368,Public,The University of Texas Rio Grande Valley,1,5123,Rehabilitation and Therapeutic Professions.,3,0,26469,0
227368,Public,The University of Texas Rio Grande Valley,1,5123,Rehabilitation and Therapeutic Professions.,5,1,53497,1
227368,Public,The University of Texas Rio Grande Valley,1,5131,Dietetics and Clinical Nutrition Services.,3,0,40467,1
227368,Public,The University of Texas Rio Grande Valley,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,0,62579,1
227368,Public,The University of Texas Rio Grande Valley,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,94408,1
227368,Public,The University of Texas Rio Grande Valley,1,5201,"Business/Commerce, General.",5,1,57564,1
227368,Public,The University of Texas Rio Grande Valley,1,5202,"Business Administration, Management and Operations.",3,0,31841,0
227368,Public,The University of Texas Rio Grande Valley,1,5203,Accounting and Related Services.,3,0,32971,0
227368,Public,The University of Texas Rio Grande Valley,1,5203,Accounting and Related Services.,5,1,51607,1
227368,Public,The University of Texas Rio Grande Valley,1,5208,Finance and Financial Management Services.,3,0,36560,0
227368,Public,The University of Texas Rio Grande Valley,1,5211,International Business.,3,0,27765,0
227368,Public,The University of Texas Rio Grande Valley,1,5212,Management Information Systems and Services.,3,0,34704,0
227368,Public,The University of Texas Rio Grande Valley,1,5214,Marketing.,3,0,30771,0
227368,Public,The University of Texas Rio Grande Valley,1,5401,History.,3,0,24904,0
227377,Public,Texas Southmost College,1,1101,"Computer and Information Sciences, General.",2,0,25194,0
227377,Public,Texas Southmost College,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",2,0,17396,0
227377,Public,Texas Southmost College,1,1907,"Human Development, Family Studies, and Related Services.",2,0,18507,0
227377,Public,Texas Southmost College,1,2203,Legal Support Services.,2,0,28960,0
227377,Public,Texas Southmost College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,21234,0
227377,Public,Texas Southmost College,1,4301,Criminal Justice and Corrections.,2,0,18771,0
227377,Public,Texas Southmost College,1,4407,Social Work.,2,0,23262,0
227377,Public,Texas Southmost College,1,4604,"Building/Construction Finishing, Management, and Inspection.",1,0,21052,0
227377,Public,Texas Southmost College,1,4706,Vehicle Maintenance and Repair Technologies.,1,0,22087,0
227377,Public,Texas Southmost College,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,45696,1
227377,Public,Texas Southmost College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,65557,1
227377,Public,Texas Southmost College,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,0,40647,1
227386,Public,Panola College,1,1506,Industrial Production Technologies/Technicians.,1,0,46087,1
227386,Public,Panola College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,0,25967,0
227386,Public,Panola College,1,4805,Precision Metal Working.,2,0,39369,0
227386,Public,Panola College,1,5108,Allied Health and Medical Assisting Services.,1,0,26353,0
227386,Public,Panola College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,0,52941,1
227386,Public,Panola College,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",2,0,40179,1
227401,Public,Paris Junior College,1,4805,Precision Metal Working.,1,0,26933,0
227401,Public,Paris Junior College,1,4805,Precision Metal Working.,2,0,33993,0
227401,Public,Paris Junior College,1,5111,Health/Medical Preparatory Programs.,2,0,26896,0
227526,Public,Prairie View A & M University,1,100,"Agriculture, General.",3,0,27048,0
227526,Public,Prairie View A & M University,1,402,Architecture.,3,0,42123,1
227526,Public,Prairie View A & M University,1,402,Architecture.,5,1,50856,1
227526,Public,Prairie View A & M University,1,901,Communication and Media Studies.,3,0,25194,0
227526,Public,Prairie View A & M University,1,1101,"Computer and Information Sciences, General.",3,0,68219,1
227526,Public,Prairie View A & M University,1,1304,Educational Administration and Supervision.,5,1,52299,1
227526,Public,Prairie View A & M University,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,1,39369,0
227526,Public,Prairie View A & M University,1,1401,"Engineering, General.",5,1,75335,1
227526,Public,Prairie View A & M University,1,1407,Chemical Engineering.,3,0,68666,1
227526,Public,Prairie View A & M University,1,1408,Civil Engineering.,3,0,62260,1
227526,Public,Prairie View A & M University,1,1410,"Electrical, Electronics and Communications Engineering.",3,0,71255,1
227526,Public,Prairie View A & M University,1,1419,Mechanical Engineering.,3,0,75775,1
227526,Public,Prairie View A & M University,1,1510,Construction Engineering Technologies.,3,0,43426,1
227526,Public,Prairie View A & M University,1,1510,Construction Engineering Technologies.,5,1,49058,1
227526,Public,Prairie View A & M University,1,1901,"Family and Consumer Sciences/Human Sciences, General.",5,1,35416,0
227526,Public,Prairie View A & M University,1,1905,"Foods, Nutrition, and Related Services.",3,0,25967,0
227526,Public,Prairie View A & M University,1,2601,"Biology, General.",3,0,24267,0
227526,Public,Prairie View A & M University,1,3099,"Multi/Interdisciplinary Studies, Other.",3,0,33565,0
